"accelRating","age","agilityRating","awareRating","bCVRating","bigHitTrait","birthDay","birthMonth","birthYear","blockShedRating","breakSackRating","breakTackleRating","cITRating","capHit","capReleaseNetSavings","capReleasePenalty","carryRating","catchRating","changeOfDirectionRating","clutchTrait","college","confRating","contractBonus","contractLength","contractSalary","contractYearsLeft","coverBallTrait","dLBullRushTrait","dLSpinTrait","dLSwimTrait","desiredBonus","desiredLength","desiredSalary","devTrait","draftPick","draftRound","dropOpenPassTrait","durabilityGrade","experiencePoints","feetInBoundsTrait","fightForYardsTrait","finesseMovesRating","firstName","forcePassTrait","hPCatchTrait","height","highMotorTrait","hitPowerRating","homeState","homeTown","impactBlockRating","injuryLength","injuryRating","injuryType","intangibleGrade","isActive","isFreeAgent","isOnIR","isOnPracticeSquad","jerseyNum","jukeMoveRating","jumpRating","kickAccRating","kickPowerRating","kickRetRating","lBStyleTrait","lastName","leadBlockRating","legacyScore","manCoverRating","passBlockFinesseRating","passBlockPowerRating","passBlockRating","penaltyTrait","physicalGrade","playActionRating","playBallTrait","playRecRating","playerBestOvr","playerSchemeOvr","portraitId","posCatchTrait","position","powerMovesRating","predictTrait","presentationId","pressRating","productionGrade","pursuitRating","qBStyleTrait","reSignStatus","releaseRating","rookieYear","rosterId","routeRunDeepRating","routeRunMedRating","routeRunShortRating","runBlockFinesseRating","runBlockPowerRating","runBlockRating","runStyle","scheme","sensePressureTrait","sizeGrade","skillPoints","specCatchRating","speedRating","spinMoveRating","staminaRating","stiffArmRating","strengthRating","stripBallTrait","tackleRating","teamId","teamSchemeOvr","throwAccDeepRating","throwAccMidRating","throwAccRating","throwAccShortRating","throwAwayTrait","throwOnRunRating","throwPowerRating","throwUnderPressureRating","tightSpiralTrait","toughRating","truckRating","weight","yACCatchTrait","yearsPro","zoneCoverRating","id","team","signatureSlotList"
86,29,76,81,71,0,3,7,1991,51,18,59,81,4250000,500000,3750000,77,92,68,0,"Harvard",50,3750000,6,35300000,4,4,0,0,0,0,0,0,0,0,64,0,0,8708,1,1,10,"Cameron",2,1,77,1,20,12,"Naperville",64,0,91,97,76,true,false,false,false,84,70,83,22,24,8,1,"Brate",49,25,12,51,54,55,1,75,6,1,15,76,76,7026,1,"TE",10,0,2377,10,0,40,0,11,76,2013,554041588,64,70,73,54,59,59,12,3,1,97,0,84,79,66,85,63,72,0,40,1012793350,76,6,10,34,15,0,10,20,16,0,77,63,245,1,6,13,"554041588","Buccaneers",
91,28,83,79,74,1,30,8,1992,56,12,25,70,740000,740000,0,68,75,76,0,"Washington State",50,0,1,740000,1,3,0,0,0,0,0,0,0,28,2,0,0,449,1,0,45,"Deone",2,0,73,1,89,4,"Oakland",81,0,92,97,68,true,false,false,false,41,61,86,22,19,35,2,"Bucannon",21,400,50,45,45,45,2,86,6,2,77,69,69,6368,0,"MLB",47,0,10841,67,0,79,0,0,25,2013,554041650,6,10,20,45,45,45,5,13,1,95,1,69,88,65,88,55,78,1,80,1012793350,68,6,6,23,6,0,6,29,10,0,88,63,211,0,6,60,"554041650","Buccaneers",
75,25,60,88,39,0,27,1,1995,39,12,35,39,910000,710000,400000,46,51,53,0,"Humboldt State",50,800000,4,2580000,2,4,0,0,0,0,0,0,0,31,4,0,0,693,0,0,39,"Alex",2,0,78,1,35,4,"Dublin",85,0,89,97,75,true,false,false,false,65,32,67,18,21,11,1,"Cappa",85,0,12,77,74,76,1,82,6,1,34,75,75,8836,0,"RG",43,0,13297,10,0,28,0,11,40,2017,554041710,16,24,34,77,75,76,5,6,1,99,0,37,61,30,90,40,84,0,43,1012793350,75,6,6,16,6,0,6,16,16,0,96,40,305,0,2,12,"554041710","Buccaneers",
87,24,82,52,20,0,5,5,1996,71,12,12,30,680000,680000,0,52,50,76,0,"Wisconsin",50,0,1,680000,1,3,0,0,1,0,0,0,0,29,7,0,0,319,0,0,64,"Jack",2,0,74,1,80,48,"Somerset",78,0,82,97,60,true,false,false,false,48,29,81,14,19,10,2,"Cichy",20,0,49,45,45,45,1,82,6,0,54,62,62,8847,0,"MLB",55,0,13303,34,0,81,0,0,18,2017,554041757,5,5,15,45,45,45,1,20,1,99,1,27,83,27,87,24,75,0,82,1012793350,60,6,6,24,6,0,6,25,10,0,89,25,234,0,2,57,"554041757","Buccaneers",
91,29,84,79,60,0,6,8,1991,43,14,54,51,750000,750000,0,65,70,82,0,"Duke",50,0,1,750000,1,2,0,0,0,0,0,0,0,10,5,0,0,14439,0,0,45,"Ross",2,0,72,0,66,29,"Hazlet",56,0,93,97,71,true,false,false,false,43,74,86,26,26,49,1,"Cockrell",16,0,74,35,35,35,0,86,6,1,76,74,74,6381,0,"CB",35,0,2012,79,0,63,0,0,45,2013,554041776,10,14,24,35,35,35,8,13,1,98,0,60,88,65,91,38,57,0,54,1012793350,71,6,6,36,6,0,6,36,12,0,79,36,191,0,6,77,"554041776","Buccaneers",
90,30,87,94,35,0,23,1,1990,87,12,10,15,10750000,10750000,0,60,77,80,1,"Nebraska",50,370000,6,50990000,1,3,0,0,0,0,0,0,3,27,3,0,0,7471,0,0,61,"Lavonte",2,0,73,1,86,8,"Miami",88,0,97,97,91,true,false,false,false,54,35,88,12,14,10,0,"David",28,6500,73,45,45,45,2,85,6,1,92,91,91,5133,0,"MLB",55,0,11306,59,0,93,0,0,25,2011,554041878,5,5,15,45,45,45,5,15,1,95,0,50,86,25,97,39,77,1,87,1012793350,91,6,6,17,6,0,6,15,14,0,89,26,233,0,8,81,"554041878","Buccaneers","[{""isEmpty"":true,""locked"":false,""ovrThreshold"":0,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":"""",""signatureLogoId"":0,""signatureTitle"":"""",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Defenders with this ability force more catch knockouts and react quicker in any mid-field zone coverage; less than 20 yards from the LoS inside the numbers and 10-20 outside."",""signatureLogoId"":1335,""signatureTitle"":""Mid Zone KO"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":85,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Defenders with this ability can make jumping, 180-degree interceptions while lurking in a zone in the middle of the field."",""signatureLogoId"":1155,""signatureTitle"":""Lurker"",""startActivated"":false,""unlockRequirement"":""""}}]"
90,23,84,91,56,0,31,12,1996,51,15,48,62,1200000,880000,640000,65,68,84,0,"Auburn",50,1280000,4,3120000,2,2,0,0,0,0,0,0,1,32,3,0,0,8915,0,0,35,"Carlton",2,0,73,1,68,8,"Miami",52,0,89,97,82,true,false,false,false,24,67,82,15,19,40,1,"Davis III",19,0,85,35,35,35,0,86,6,2,88,83,83,8864,0,"CB",24,0,13171,88,0,71,0,11,23,2017,554041881,10,15,20,35,35,35,3,11,1,97,0,64,88,58,92,27,64,1,62,1012793350,82,6,6,30,6,0,6,26,13,0,88,29,203,0,2,83,"554041881","Buccaneers",
86,24,62,59,25,0,22,8,1996,63,12,24,10,650000,-40000,160000,30,30,60,0,"Nebraska",50,160000,4,3300000,4,4,1,0,1,0,0,0,0,16,7,0,0,450,0,0,67,"Khalil",2,0,73,1,77,24,"Blue Springs",78,0,88,97,63,true,false,false,false,94,35,79,20,20,10,0,"Davis",48,0,25,45,45,48,1,80,6,1,56,64,64,240,0,"LE",63,0,21243,15,0,78,0,11,12,2020,554041898,6,10,15,46,48,50,5,14,1,75,0,15,81,25,76,35,84,0,78,1012793350,63,6,6,30,6,0,6,30,16,0,85,30,308,0,0,36,"554041898","Buccaneers",
89,23,85,80,71,0,15,10,1996,48,13,53,57,860000,650000,630000,59,66,86,0,"Auburn",50,840000,4,2720000,3,3,0,0,0,0,0,0,1,31,4,0,0,5011,0,0,39,"Jamel",2,0,73,0,65,8,"Cocoa",54,0,78,97,78,true,false,false,false,35,71,89,28,33,65,1,"Dean",19,0,83,35,35,35,0,89,6,0,76,80,80,9435,0,"CB",30,0,20703,82,0,72,0,11,26,2018,554041918,22,25,34,35,35,35,1,12,1,97,0,66,93,66,86,46,66,1,62,1012793350,78,6,6,21,6,0,6,14,13,0,88,42,208,0,1,80,"554041918","Buccaneers",
90,24,86,81,72,0,18,5,1996,56,15,50,53,840000,630000,630000,58,71,82,0,"Kentucky",50,840000,4,2560000,3,3,0,0,0,0,0,0,0,36,4,0,0,4664,0,0,28,"Mike",2,0,70,1,79,34,"Cincinnati",60,0,86,97,75,true,false,false,false,32,69,88,25,25,40,1,"Edwards",12,0,70,35,35,35,2,84,6,1,77,76,76,9448,0,"FS",25,0,20457,73,0,77,0,11,15,2018,554042021,10,15,25,35,35,35,3,11,1,75,0,63,88,65,91,39,63,0,65,1012793350,75,6,6,22,6,0,6,22,14,0,90,25,205,0,1,75,"554042021","Buccaneers",
90,27,85,95,90,0,21,8,1993,35,22,77,95,8390000,4000000,17560000,79,89,84,0,"Texas A&M",50,47520000,6,48250000,4,4,0,0,0,0,0,0,3,8,2,0,0,4289,1,1,10,"Mike",2,1,77,0,15,42,"Galveston",59,0,91,97,89,true,false,false,false,13,83,96,24,25,55,1,"Evans",39,2000,40,23,25,45,1,89,10,1,15,91,91,6407,1,"WR",10,0,10857,20,0,25,0,11,97,2013,554042059,86,86,84,35,38,55,3,0,1,75,0,97,91,75,97,80,79,0,39,1012793350,89,15,20,30,25,0,15,35,20,0,94,73,231,0,6,27,"554042059","Buccaneers","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":0,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":""Make 20+ yard catches"",""signatureDeactivationDescription"":""Consecutive passes not targeted"",""signatureDescription"":""Aggressive receivers overpower defenders and attack the football. When they enter the zone, this ability increases their success rate on aggressive catches against single coverage."",""signatureLogoId"":1103,""signatureTitle"":""Double Me"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Receivers with this ability catch more consistently while catching passes 20+ yards from the LoS; outside the numbers."",""signatureLogoId"":1319,""signatureTitle"":""Deep Out Elite"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":85,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""When in the red zone, receivers with this ability have a better chance to win contested catches against single coverage."",""signatureLogoId"":1180,""signatureTitle"":""Red Zone Threat"",""startActivated"":false,""unlockRequirement"":""""}}]"
89,25,84,78,75,0,18,1,1995,40,19,81,60,2000000,2000000,0,96,65,79,0,"LSU",50,0,1,2000000,1,2,0,0,0,0,0,0,0,5,2,0,0,1099,0,1,35,"Leonard",2,0,72,0,50,17,"New Orleans",43,0,82,97,75,true,false,false,false,28,80,75,20,18,25,1,"Fournette",45,150,11,32,38,47,1,88,24,1,25,78,78,8556,0,"HB",35,0,12525,15,0,39,0,0,53,2016,554042129,49,54,62,38,43,53,12,4,1,77,0,61,92,83,94,84,84,0,41,1012793350,75,25,29,35,35,0,31,46,15,0,79,85,228,0,3,20,"554042129","Buccaneers",
91,25,86,48,72,0,21,9,1994,47,58,67,76,510000,0,0,68,78,81,0,"FAU",50,0,1,510000,1,3,0,0,0,0,0,0,0,0,64,0,0,725,0,0,40,"John",2,0,73,1,59,8,"Fort Lauderdale",45,0,81,97,62,true,false,false,false,19,75,85,17,18,61,1,"Franklin III",21,0,59,24,23,29,1,90,48,1,51,62,62,9776,0,"WR",55,0,13832,68,0,66,0,0,61,2017,554042135,70,66,68,34,33,41,3,11,1,98,0,78,93,71,87,49,68,0,58,1012793350,62,42,47,26,53,0,55,72,56,0,74,43,186,0,2,63,"554042135","Buccaneers",
81,30,79,69,75,0,15,10,1989,25,77,54,15,890000,500000,390000,50,28,74,0,"Missouri",50,390000,1,500000,1,4,0,0,0,0,0,0,0,11,2,1,0,9531,0,0,10,"Blaine",0,0,76,1,15,24,"Ballwin",21,0,90,97,59,true,false,false,false,11,68,74,22,22,10,1,"Gabbert",11,20,11,19,15,24,1,82,73,1,32,62,62,4367,0,"QB",10,0,10435,10,0,30,2,0,15,2010,554042158,12,14,15,11,11,20,1,3,1,99,0,15,81,65,68,46,66,0,26,1012793350,59,72,75,81,82,1,74,83,68,1,88,30,235,0,9,30,"554042158","Buccaneers",
80,29,74,84,38,0,31,7,1991,75,12,14,10,4750000,4750000,0,46,39,61,0,"Michigan State",50,0,5,27500000,2,3,1,0,0,0,0,0,0,30,5,0,0,6686,0,0,63,"William",2,0,78,0,84,21,"Detroit",84,0,87,97,78,true,false,false,false,92,35,76,30,30,10,0,"Gholston",14,0,24,45,45,45,1,77,6,1,87,78,78,5815,0,"LE",84,0,11882,50,0,82,0,11,20,2012,554042198,2,3,10,45,45,45,13,11,1,98,0,15,72,45,72,52,81,0,83,1012793350,78,6,6,32,6,0,6,35,15,0,77,54,281,0,7,54,"554042198","Buccaneers",
92,24,91,91,86,0,27,2,1996,28,22,79,90,2340000,2150000,190000,73,93,89,0,"Penn State",50,760000,4,3880000,1,4,0,0,0,0,0,0,2,21,4,0,0,5632,1,1,10,"Chris",2,1,73,1,33,37,"Philadelphia",43,0,97,97,87,true,false,false,false,14,79,88,21,25,48,1,"Godwin",23,0,15,20,20,57,1,90,6,1,20,88,88,8567,1,"WR",10,0,12614,18,0,32,0,0,89,2016,554042224,84,89,89,16,23,55,2,4,1,94,0,90,91,73,88,65,72,0,27,1012793350,87,10,15,43,20,0,15,33,24,0,90,77,205,1,3,25,"554042224","Buccaneers","[{""isEmpty"":false,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""When lined up in the slot; receivers with this ability make faster cuts and have better hands when catching passes less than 10 yards from the LoS."",""signatureLogoId"":1197,""signatureTitle"":""Slot-O-Matic"",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":false,""locked"":false,""ovrThreshold"":85,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":""Players with this ability have a chance to replenish their stamina; once per play; when it is half depleted."",""signatureLogoId"":1344,""signatureTitle"":""Second Wind"",""startActivated"":false,""unlockRequirement"":""""}}]"
76,30,60,66,44,0,17,11,1989,15,56,35,10,1640000,1640000,0,66,45,60,0,"Tulane",50,450000,2,2450000,1,4,0,0,0,0,0,0,0,0,64,0,0,7819,0,0,10,"Ryan",1,0,77,0,12,4,"Westlake Village",10,0,90,97,51,true,false,false,false,4,51,65,22,22,10,1,"Griffin",10,0,12,15,10,14,1,74,64,1,10,54,54,6661,0,"QB",10,0,14858,10,0,35,0,0,12,2012,554042278,10,10,10,15,10,15,1,0,1,97,0,12,63,50,67,40,52,0,19,1012793350,51,69,73,75,80,1,74,77,68,0,75,30,210,0,7,15,"554042278","Buccaneers",
86,31,78,85,87,0,14,5,1989,43,16,79,88,10000000,8000000,2000000,78,90,71,1,"Arizona",50,2000000,1,8000000,1,4,0,0,0,0,0,0,1,11,3,0,0,11615,1,1,10,"Rob",2,1,78,1,25,31,"Amherst",74,0,77,97,85,true,false,false,false,87,73,86,19,22,10,1,"Gronkowski",56,15000,12,64,66,65,0,80,6,1,22,86,86,1331,0,"TE",10,0,9784,25,0,26,0,0,75,2010,554042282,63,69,72,67,68,70,12,6,1,99,0,92,82,67,86,83,80,0,20,1012793350,85,6,10,22,15,0,10,36,15,0,91,83,260,1,9,17,"554042282","Buccaneers",
80,27,73,74,16,0,11,3,1993,32,12,8,25,2300000,800000,1500000,29,26,57,0,"North Dakota State",50,1500000,1,800000,1,4,0,0,0,0,0,0,0,18,6,0,0,3398,0,0,15,"Joe",2,0,78,1,20,22,"Lake Shore",74,0,92,97,58,true,false,false,false,73,22,75,21,22,10,1,"Haeg",61,0,13,66,70,67,1,80,6,1,20,61,61,8032,0,"RT",25,0,17794,17,0,29,0,0,20,2015,554042294,5,5,15,59,65,63,5,4,1,99,0,15,66,11,86,19,83,0,32,1012793350,58,6,6,22,6,0,6,24,14,0,93,27,298,0,4,15,"554042294","Buccaneers",
90,25,85,79,82,0,19,11,1994,34,13,74,82,3540000,1980000,7070000,72,83,80,1,"Alabama",50,11750000,5,5390000,2,4,0,0,0,0,0,0,1,20,2,0,0,5709,1,1,20,"O.J.",2,1,78,1,30,0,"Prattville",73,0,91,97,81,true,false,false,false,80,74,75,17,24,35,1,"Howard",58,75,15,55,59,60,0,80,6,1,20,81,81,8594,0,"TE",13,0,12536,18,0,41,0,11,71,2016,554042469,68,74,76,55,59,60,13,4,1,98,0,83,87,63,89,79,75,0,36,1012793350,81,9,15,35,18,0,10,30,16,0,96,77,250,1,3,20,"554042469","Buccaneers",
85,25,77,61,63,0,12,11,1994,29,14,53,74,680000,680000,0,68,78,69,0,"Southern Arkansas",50,0,1,680000,1,4,0,0,0,0,0,0,0,0,64,0,0,3623,0,0,17,"Tanner",2,0,77,1,27,41,"Camden",63,0,87,97,61,true,false,false,false,88,60,80,19,21,18,1,"Hudson",48,0,14,50,55,56,1,75,6,1,22,61,61,9807,1,"TE",17,0,13731,17,0,28,0,0,63,2017,554042481,52,57,61,53,58,58,11,0,1,96,0,76,82,58,77,56,70,0,32,1012793350,61,6,10,29,15,0,10,30,10,0,77,69,239,1,2,21,"554042481","Buccaneers",
77,29,65,97,15,0,27,5,1991,36,12,9,15,10000000,10000000,0,26,35,57,0,"CSU-Pueblo",50,9000000,4,33000000,2,4,0,0,0,0,0,0,1,35,7,0,0,13440,0,0,20,"Ryan",2,0,76,1,31,5,"Rangely",95,0,92,97,89,true,false,false,false,66,10,64,10,13,11,1,"Jensen",92,500,12,88,83,85,0,89,6,1,15,89,89,6871,0,"C",20,0,12315,10,0,39,0,11,15,2012,554042585,5,5,15,89,83,86,15,4,1,99,0,15,65,10,82,10,90,0,48,1012793350,89,6,6,10,6,0,6,10,11,0,85,32,319,0,7,12,"554042585","Buccaneers",
90,22,83,73,81,0,25,8,1998,32,47,75,83,690000,610000,310000,70,80,79,0,"Minnesota",50,310000,4,3300000,4,4,0,0,0,0,0,0,0,17,6,1,0,761,1,1,10,"Tyler",2,1,73,1,30,22,"Minneapolis",45,0,88,97,69,true,false,false,false,18,77,86,16,19,50,1,"Johnson",30,0,23,18,20,30,2,87,46,1,26,70,70,400,0,"WR",10,0,21301,27,0,37,1,11,68,2020,554042622,70,75,75,27,25,45,1,6,1,94,0,82,88,73,89,60,68,0,37,1012793350,69,44,46,28,50,0,50,56,48,0,87,48,206,1,0,37,"554042622","Buccaneers",
92,23,93,82,80,0,3,8,1997,23,23,77,65,1930000,1120000,1620000,85,63,93,0,"USC",50,3240000,4,3840000,2,4,0,0,0,0,0,0,1,7,3,0,0,718,0,1,16,"Ronald",2,0,71,1,16,42,"McKinney",30,0,85,97,83,true,false,false,false,27,90,87,15,20,50,1,"Jones II",30,0,10,33,29,54,1,90,10,1,17,83,83,8954,0,"HB",12,0,13103,15,0,35,0,11,51,2017,554042625,57,62,65,26,22,28,6,3,1,84,0,60,91,83,86,76,68,0,29,1012793350,83,12,15,33,20,0,17,26,15,0,84,67,223,0,2,20,"554042625","Buccaneers",
84,26,69,68,18,0,29,5,1994,60,12,10,24,750000,750000,0,28,34,54,0,"Arkansas",50,0,1,750000,1,3,0,0,1,0,0,0,0,22,7,0,0,5338,0,0,71,"Jeremiah",2,0,75,0,81,8,"Orlando",81,0,91,97,63,true,false,false,false,95,17,81,25,21,10,0,"Ledbetter",31,0,23,45,45,45,1,80,6,1,67,67,67,8635,0,"LE",56,0,12851,15,0,77,0,0,15,2015,554042787,5,9,17,45,45,45,13,14,1,88,0,18,78,14,65,25,85,0,78,1012793350,63,6,6,19,6,0,6,32,10,0,84,25,295,0,4,30,"554042787","Buccaneers",
90,25,92,63,76,0,3,9,1994,18,20,75,65,740000,740000,0,79,69,84,0,"North Carolina",50,0,2,1390000,1,3,0,0,0,0,0,0,0,36,6,0,0,3505,0,1,10,"T.J.",2,0,70,1,20,32,"Greensboro",33,0,86,97,68,true,false,false,false,22,82,81,25,25,82,1,"Logan",34,0,15,22,26,40,1,88,15,1,20,68,68,8644,0,"HB",10,0,12843,20,0,37,0,0,53,2016,554042841,47,55,62,15,17,27,8,2,1,98,0,71,93,71,84,55,61,0,24,1012793350,68,15,20,30,25,0,15,30,11,0,72,61,196,0,3,20,"554042841","Buccaneers",
82,27,75,93,10,0,17,4,1993,20,12,6,15,6900000,5130000,6710000,45,45,59,0,"Hobart",50,7840000,6,47500000,4,4,0,0,0,0,0,0,2,30,3,0,0,14867,0,0,10,"Ali",2,0,76,1,20,31,"Hastings",87,0,90,97,86,true,false,false,false,74,10,80,25,25,10,1,"Marpet",85,750,12,85,90,87,1,86,6,1,15,89,89,7223,0,"LG",10,0,2510,10,0,25,0,11,15,2014,554042899,5,5,15,87,90,89,15,2,1,99,0,15,72,10,82,30,88,0,37,1012793350,86,6,6,30,6,0,6,30,12,0,82,20,307,0,5,15,"554042899","Buccaneers","[{""isEmpty"":true,""locked"":false,""ovrThreshold"":70,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":"""",""signatureLogoId"":0,""signatureTitle"":"""",""startActivated"":false,""unlockRequirement"":""""}},{""isEmpty"":true,""locked"":false,""ovrThreshold"":80,""signatureAbility"":{""abilityGUID"":"""",""activationEnabled"":false,""activationId"":"""",""deactivationEnabled"":false,""deactivationId"":"""",""isPassive"":false,""isUnlocked"":false,""marketplaceAbilityAlias"":"""",""signatureActivationDescription"":"""",""signatureDeactivationDescription"":"""",""signatureDescription"":"""",""signatureLogoId"":0,""signatureTitle"":"""",""startActivated"":false,""unlockRequirement"":""""}}]"
91,32,91,69,81,0,12,7,1988,25,21,77,72,750000,750000,0,82,68,83,0,"Pittsburgh",50,0,1,750000,1,4,0,0,0,0,0,0,0,22,3,0,0,3496,0,0,10,"LeSean",2,0,71,0,20,37,"Harrisburg",35,0,81,97,73,true,false,false,false,25,86,84,21,11,25,1,"McCoy",36,9500,13,40,45,51,2,88,15,1,12,73,73,2049,0,"HB",10,0,20093,20,0,39,0,0,68,2008,554042944,60,63,71,32,30,39,4,6,1,96,0,70,88,80,82,70,66,0,28,1012793350,73,20,30,40,35,0,15,30,22,0,84,51,208,0,11,12,"554042944","Buccaneers",
77,34,66,79,10,0,3,1,1986,77,12,10,15,2510000,2510000,0,40,33,50,0,"Troy",50,1920000,2,3010000,1,4,1,0,0,0,0,0,0,0,64,0,0,17655,0,0,50,"Steve",2,0,75,1,72,0,"Ozark",85,0,90,97,76,true,false,false,false,96,10,67,25,20,10,0,"McLendon",35,500,15,45,45,45,1,78,6,1,81,76,76,4781,0,"DT",72,0,10142,10,0,80,0,0,15,2008,554042980,3,7,15,45,45,45,5,1,1,99,0,15,61,10,78,10,86,0,88,1012793350,76,6,6,22,6,0,6,35,17,0,80,10,310,0,11,20,"554042980","Buccaneers",
91,26,94,66,77,0,21,4,1994,26,25,76,73,750000,750000,0,71,79,97,0,"Washington",50,0,1,750000,1,4,0,0,0,0,0,0,0,0,64,0,0,2039,0,0,10,"Jaydon",2,0,70,1,20,4,"Los Angeles",44,0,81,97,68,true,false,false,false,85,88,84,18,24,84,1,"Mickens",24,0,13,11,10,36,1,88,15,1,18,68,68,9239,0,"WR",10,0,13029,18,0,31,0,0,62,2015,554043004,75,72,73,12,16,35,8,3,1,99,0,76,88,82,82,43,55,0,27,1012793350,68,10,15,27,20,0,22,28,20,0,78,41,170,1,4,25,"554043004","Buccaneers",
93,23,86,78,76,0,31,7,1997,24,23,66,79,620000,-30000,90000,72,86,92,0,"Bowling Green State",50,120000,4,2540000,3,4,0,0,0,0,0,0,0,37,7,0,0,2097,1,0,10,"Scotty",2,0,69,1,18,12,"Barrington",36,0,88,97,75,true,false,false,false,10,76,82,13,17,74,1,"Miller",18,0,19,11,10,26,1,90,19,1,24,75,75,460,1,"WR",10,0,20739,18,0,36,2,11,67,2018,554043016,78,74,76,11,15,46,6,5,1,99,0,81,94,70,80,49,54,0,27,1012793350,75,18,30,31,35,0,30,35,24,0,80,30,174,1,1,26,"554043016","Buccaneers",
85,29,80,72,48,0,3,12,1990,71,12,25,35,890000,750000,140000,60,52,68,0,"LSU",50,140000,1,750000,1,4,0,1,1,0,0,0,0,14,3,0,0,2859,0,0,64,"Kevin",2,0,72,1,81,9,"Suwanee",83,0,86,97,66,true,false,false,false,51,39,80,20,20,10,2,"Minter",16,0,50,45,45,45,1,80,6,1,73,68,68,5986,0,"MLB",53,0,1291,60,0,80,0,0,15,2012,554043027,5,5,15,45,45,45,5,11,1,85,0,40,77,54,92,49,77,0,83,1012793350,66,6,6,25,6,0,6,25,10,0,83,45,246,0,7,57,"554043027","Buccaneers",
77,23,56,52,29,0,2,2,1997,30,12,30,39,500000,0,0,45,45,52,0,"Boise State",50,0,2,1160000,2,4,0,0,0,0,0,0,0,0,64,0,0,0,0,0,25,"John",2,0,77,1,20,27,"Las Vegas",77,0,89,97,53,true,false,false,false,75,22,74,25,25,10,1,"Molchon",75,0,12,61,63,62,1,79,6,1,26,55,55,463,0,"RG",31,0,21335,10,0,28,0,11,31,2020,554043035,22,28,33,59,62,61,15,0,1,99,0,35,66,17,84,34,82,0,35,1012793350,53,6,6,30,6,0,6,30,13,0,86,33,309,0,0,15,"554043035","Buccaneers",
